Instrument,Date,Earnings Per Share - Actual,Earnings Per Share - Mean,Earnings Per Share - Actual Surprise,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Enterprise Value,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5),"WACC Inflation Adjusted Risk Free Rate, (%)",Net Income after Tax,Price Target - Mean,Price Close,Enterprise Value To Sales (Daily Time Series Ratio)
MOH.N,2022-10-26 16:15:00,4.36,4.2105,3.551,2.08146300914381,19130720000.0,7927000000.0,13641720000.0,15,2.57895,2.57895,3.747421,230000000.0,363.8125,329.84,0.45174591219899
MOH.N,2022-07-27 16:15:00,4.55,4.29443,5.951,4.7780497062474,16217380000.0,8054000000.0,10729380000.0,15,2.57895,2.38889,3.092855,248000000.0,340.88235,279.61,0.37947920328061
MOH.N,2022-04-27 16:15:00,4.9,4.65843,5.186,4.46287697786593,19572897868.85,7770000000.0,14171897868.85,14,2.38889,2.42105,2.325202,258000000.0,348.1875,333.59,0.516362315683626
MOH.N,2022-02-09 16:15:00,2.88,2.74838,4.789,5.02696133722411,18575872000.0,7409000000.0,13327872000.0,16,2.42105,2.4,1.515266,103000000.0,339.625,318.08,0.534002891
MOH.N,2021-10-27 16:15:00,2.83,2.79154,1.378,2.79594775643552,15844504000.0,7040000000.0,10937504000.0,15,2.4,2.46667,1.527139,143000000.0,301.92857,271.31,0.481275087
GS.N,2022-10-18 07:25:00,8.25,7.69025,7.279,8.06514742693671,100034355286.5,11975000000.0,338232355286.5,21,2.26923,2.13793,3.747421,3069000000.0,382.04,293.05,12.873055446145
GS.N,2022-07-18 07:26:00,7.73,6.57739,17.524,17.4792736936688,102010563783.68,11864000000.0,361329563783.68,23,2.13793,2.17241,3.092855,2927000000.0,393.55714,297.02,12.8199524209772
GS.N,2022-04-14 07:39:00,10.76,8.8894,21.043,12.0308457263707,111549038208.7,12933000000.0,392325038208.7,21,2.17241,2.2069,2.325202,3939000000.0,425.65192,330.1,11.6675443260967
GS.N,2022-01-18 07:34:00,10.81,11.759,-8.07,6.62802959435326,128075054499.0,12639000000.0,398075054499.0,22,2.2069,2.21429,1.515266,3935000000.0,455.50926,382.55,12.122504299
GS.N,2021-10-15 08:30:00,14.93,10.17555,46.724,7.54514497987824,127432963388.64,13608000000.0,447481963388.64,22,2.21429,2.18519,1.527139,5378000000.0,437.92308,378.03,11.667048369
MET.N,2022-11-02 16:15:00,1.21,1.17375,3.088,21.561661341853,47852094000.0,23690000000.0,69386094000.0,16,1.77778,1.70588,3.747421,400000000.0,78.5625,60.78,0.652945480631278
MET.N,2022-08-03 16:15:00,2.0,1.4504,37.893,17.8978212906784,50081304000.0,18298000000.0,71389304000.0,15,1.70588,1.875,3.092855,138000000.0,75.33333,62.79,0.620034009596767
MET.N,2022-05-04 16:15:00,2.08,1.64964,26.088,9.68817438956378,57986498988.32,17724000000.0,83332498988.32,14,1.875,1.82353,2.325202,674000000.0,78.0,70.28,0.782730711709623
MET.N,2022-02-02 16:15:00,2.17,1.47047,47.572,15.638537338402,52564100460.57,20211000000.0,82900100460.57,15,1.82353,2.0,1.515266,1211000000.0,74.21429,62.49,0.730050142
MET.N,2021-11-03 16:15:00,2.39,1.73717,37.58,9.36811020222546,52896280267.53,17087000000.0,83922280267.53,12,2.0,1.92857,1.527139,1589000000.0,72.72727,61.73,0.664700014
WYNN.OQ,2022-11-09 16:03:00,-1.2,-1.00125,-19.85,-57.3612983770287,7168377885.57,889722000.0,16507578885.57,12,2.35714,2.4,3.747421,-207791000.0,82.33333,63.03,4.18079880933872
WYNN.OQ,2022-08-09 16:02:00,-0.82,-1.02118,19.701,-48.9208562643217,6607682851.0,908832000.0,15740385851.0,11,2.4,2.375,3.092855,-213422000.0,82.04546,56.98,3.89843566465577
WYNN.OQ,2022-05-10 16:02:00,-1.21,-1.15227,-5.01,-30.390446683503,9241762656.96,953334000.0,18151085656.96,12,2.375,2.5,2.325202,-254610000.0,96.79167,79.74,4.80702864468242
WYNN.OQ,2022-02-15 16:03:00,-1.37,-1.24592,-9.959,-31.8375176576345,9835547475.84,1053124000.0,18625766475.84,12,2.5,2.38462,1.515266,-256431000.0,105.95833,85.04,5.448153794
WYNN.OQ,2021-11-09 16:17:00,-1.24,-1.31173,5.468,-40.4877528149848,9803170896.75,994644000.0,18531847896.75,12,2.38462,2.08333,1.527139,-245983000.0,106.83333,84.75,6.634269279
PSA.N,2022-11-01 16:05:00,3.3,2.73,20.879,5.03003663003663,51340266510.12,1088131000.0,61640515510.12,8,2.0,2.0,3.747421,2778152000.0,364.0,292.81,16.2392620747832
PSA.N,2022-08-04 16:05:00,3.42,2.54375,34.447,2.54742014742015,54792060362.21,1032045000.0,65562700362.21,8,2.0,2.25,3.092855,656893000.0,365.91667,300.47305597,18.152265957026
PSA.N,2022-05-03 16:05:00,2.63,2.31857,13.432,1.33314931186033,68438222633.0,973445000.0,79393796633.0,8,2.25,2.17647,2.325202,516295000.0,414.33333,375.05556748,23.235173601743
PSA.N,2022-02-22 16:05:00,3.17,2.17375,45.831,2.47682576193215,65680803993.6,924316000.0,76609844993.6,8,2.17647,2.625,1.515266,622019000.0,386.28571,359.94878896,22.928625967
PSA.N,2021-11-01 16:07:00,2.52,2.12571,18.549,4.82285918587201,52060311589.5,894931000.0,60910198589.5,8,2.625,2.75,1.527139,491628000.0,343.92857,285.5104261,19.697153202
CPT.N,2022-10-27 16:15:00,0.27,0.35,-22.857,33.28,13152878400.0,373772000.0,16849261400.0,7,2.13636,2.13636,3.747421,31550000.0,153.85,119.45,13.2707196230617
CPT.N,2022-07-28 16:15:00,4.54,0.55,725.455,6.47090909090909,14805575600.0,361716000.0,18540603600.0,8,2.13636,2.08696,3.092855,498886000.0,162.57895,134.48,14.6687137014728
CPT.N,2022-04-28 16:15:00,0.42,0.425,-1.177,12.3576470588235,17543152581.6,311359000.0,20154855581.6,10,2.08696,2.13044,2.325202,83601000.0,185.35,166.2,17.6365496063695
CPT.N,2022-02-03 16:15:00,0.37,0.46375,-20.216,10.9929919137466,18260610526.44,305364000.0,20886351526.44,9,2.13044,2.18182,1.515266,217859000.0,182.95238,178.68,19.155690506
CPT.N,2021-10-28 16:15:00,0.29,0.385,-24.675,7.15324675324675,14831784927.1,294130000.0,17638123927.1,8,2.18182,2.4,1.527139,30605000.0,163.85,147.47,16.515073212
MRNA.OQ,2022-11-03 07:36:00,2.53,3.29231,-23.154,33.6490184703142,46259346078.0,3364000000.0,39057346078.0,14,2.47368,2.57895,3.747421,1043000000.0,206.42857,118.25,1.70142840086976
MRNA.OQ,2022-08-03 07:06:00,5.24,4.54846,15.204,17.1356898818501,56819947003.45,4749000000.0,49684947003.45,13,2.57895,2.4,3.092855,2197000000.0,218.57143,142.85,2.10225429218806
MRNA.OQ,2022-05-04 06:55:00,8.58,5.21083,64.657,32.3336205556504,69424262408.16,6066000000.0,60115262408.16,14,2.4,2.5,2.325202,3657000000.0,232.1875,172.26,3.21916855655677
MRNA.OQ,2022-02-24 06:57:00,11.29,9.9,14.04,9.26848484848485,,7211000000.0,93013070867.46,14,2.5,2.66667,1.515266,4868000000.0,250.30412,253.98,7.989866307
MRNA.OQ,2021-11-04 07:00:00,7.7,9.04909,-14.909,11.0203346413838,155347319636.32,4969000000.0,146897319636.32,13,2.66667,2.64706,1.527139,3333000000.0,312.46154,384.86,21.061479465
OGN.N,2022-11-03 07:30:00,1.32,1.09333,20.732,13.7259564815746,5951318560.2,1537000000.0,14151318560.2,7,2.66667,2.44444,3.747421,227000000.0,32.85714,23.4,2.25008946659323
OGN.N,2022-08-04 07:30:00,1.25,1.15667,8.069,11.4656730095879,8560254791.25,1585000000.0,16908254791.25,7,2.44444,2.5,3.092855,234000000.0,38.28571,33.75,2.66461190750197
OGN.N,2022-05-05 07:30:00,1.65,1.29833,27.086,9.03083191484445,8859546662.47,1567000000.0,17259546662.47,7,2.5,2.33333,2.325202,348000000.0,39.14286,34.93,2.73739636143242
OGN.N,2022-02-17 06:30:00,1.37,1.24,10.484,6.08870967741935,7720598383.05,1604000000.0,16117598383.05,7,2.33333,2.33333,1.515266,202000000.0,39.71429,30.45,2.535729867
OGN.N,2021-11-11 06:31:00,1.67,1.443,15.731,8.18780318780319,8313742222.29,1600000000.0,16603742222.29,7,2.33333,2.42857,1.527139,323000000.0,40.5,32.79,2.676109092
BK.N,2022-10-17 06:34:00,1.06,1.0976,-3.426,4.21373906705539,31134945600.0,4279000000.0,-36486054400.0,15,2.41177,2.55556,3.747421,388000000.0,47.1,38.52,-16.3319602262578
BK.N,2022-07-15 06:35:00,1.15,1.11594,3.052,3.04227825868774,33705985431.33,4254000000.0,-52288014568.67,16,2.55556,2.44444,3.092855,864000000.0,48.8,41.71,-22.2523447378405
BK.N,2022-04-18 06:35:00,0.94,0.852,10.329,7.18192488262911,40091026800.09,4014000000.0,-57812973199.91,17,2.44444,2.22222,2.325202,765000000.0,56.9,49.63,-8.78593082597892
BK.N,2022-01-18 06:30:00,1.04,1.01135,2.833,2.52731497503337,47963687339.04,4015000000.0,-17123312660.96,17,2.22222,2.11765,1.515266,869000000.0,68.90625,58.08,-14.859029274
BK.N,2021-10-19 06:30:00,1.04,1.00575,3.405,2.92319164802386,42810563905.92,4035000000.0,-48125436094.08,16,2.11765,2.23529,1.527139,943000000.0,60.90625,51.84,-14.951784066
FAST.OQ,2022-10-13 06:50:00,0.5,0.48375,3.359,1.64134366925065,26369612852.24,1802400000.0,26693112852.24,12,3.0,2.86667,3.747421,284600000.0,48.85714,46.04,4.05351249120692
FAST.OQ,2022-07-13 06:50:00,0.5,0.49815,0.371,1.90504868011643,28687829863.68,1778600000.0,28944929863.68,13,2.86667,2.875,3.092855,287100000.0,54.71429,49.92,4.57591099631305
FAST.OQ,2022-04-13 06:50:00,0.47,0.44623,5.327,2.96483876028057,34190749593.0,1704100000.0,34321549593.0,13,2.875,2.9375,2.325202,269600000.0,61.0,59.4,5.7138067466893
FAST.OQ,2022-01-19 06:50:00,0.4,0.37631,6.295,3.55557917674258,36844964457.24,1531800000.0,36998764457.24,14,2.9375,2.93333,1.515266,231200000.0,57.625,64.06,6.332036605
FAST.OQ,2021-10-12 06:50:00,0.42,0.41562,1.055,1.15490111159232,29684177345.29,1554200000.0,29798677345.29,13,2.93333,2.86667,1.527139,243500000.0,52.77778,51.61,5.226014281
LDOS.N,2022-11-01 06:00:00,1.58,1.56779,0.779,2.42124264091492,11983390000.0,3608000000.0,16231390000.0,14,2.125,2.06667,3.747421,164000000.0,116.33333,87.47,1.19681546522503
LDOS.N,2022-08-02 06:00:00,1.59,1.56285,1.737,2.8307259173945,14035650000.0,3597000000.0,18925650000.0,13,2.06667,2.0,3.092855,172000000.0,117.72727,100.71,1.33977001198189
LDOS.N,2022-05-03 06:00:00,1.58,1.503,5.123,2.88622754491018,14837100000.0,3494000000.0,19718100000.0,13,2.0,2.0,2.325202,177000000.0,118.8,108.02,1.39256455378467
LDOS.N,2022-02-15 06:00:00,1.56,1.59727,-2.333,3.12595866697553,12476168748.4,3491000000.0,16878168748.4,11,2.0,1.83333,1.515266,176000000.0,109.3,88.9,1.262421748
LDOS.N,2021-11-02 06:00:00,1.8,1.619,11.18,2.87646695491044,13792695779.69,3483000000.0,18356695779.69,10,1.83333,1.64286,1.527139,208000000.0,116.6,96.13,1.390937696
ORLY.OQ,2022-10-26 16:30:00,9.17,8.50055,7.875,1.16851262565363,44169550750.35,3798619000.0,48473262750.35,21,2.12,2.12,3.747421,585438000.0,789.68421,703.35,3.53662455760601
ORLY.OQ,2022-07-27 16:30:00,8.78,8.9614,-2.024,1.90494788760685,40276489776.08,3670737000.0,44692418776.08,20,2.12,2.2,3.092855,576760000.0,736.0,631.76,3.24494859856459
ORLY.OQ,2022-04-27 16:30:00,7.17,7.47711,-4.107,3.57223579698573,45410375979.36,3296011000.0,49046720979.36,20,2.2,2.2,2.325202,481880000.0,769.41177,684.96,3.66723015898406
ORLY.OQ,2022-02-09 16:30:00,7.64,6.05247,26.23,2.74846467640484,47584644607.08,3291493000.0,51049509607.08,21,2.2,2.30435,1.515266,518973000.0,733.94118,706.23,3.96129324
ORLY.OQ,2021-10-27 16:30:00,8.07,7.1907,12.228,6.76971643928964,41359360841.9,3479570000.0,44736131841.9,20,2.30435,2.16667,1.527139,558652000.0,661.73333,611.06,3.53793653
CSX.OQ,2022-10-20 16:01:00,0.51,0.49327,3.392,3.20108662598577,56008168540.56,3895000000.0,71668168540.56,27,2.17241,2.03571,3.747421,1111000000.0,32.92308,26.64,5.12053979641213
CSX.OQ,2022-07-20 16:01:00,0.54,0.4698,14.943,2.99489144316731,62224467412.16,3815000000.0,77632467412.16,25,2.03571,2.07143,3.092855,1178000000.0,35.625,29.06,5.83291170645939
CSX.OQ,2022-04-20 16:01:00,0.39,0.37342,4.44,2.67527181190081,81426035202.4,3410000000.0,95741035202.4,25,2.07143,2.07407,2.325202,859000000.0,39.875,37.45,7.62546200306661
CSX.OQ,2022-01-20 16:01:00,0.42,0.414,1.449,3.20531400966184,83396176253.6,3427000000.0,97456176253.6,25,2.07407,2.07407,1.515266,934000000.0,40.04167,37.6,8.189528209
CSX.OQ,2021-10-20 16:01:00,0.43,0.37671,14.146,2.84834488067744,65962826643.14,3292000000.0,80185826643.14,25,2.07407,2.07143,1.527139,968000000.0,36.76,29.74,7.035458198
CFG.N,2022-10-19 06:20:00,1.23,1.22274,0.594,3.42509445998332,17030571211.88,2177000000.0,27433571211.88,19,2.04762,2.04762,3.747421,636000000.0,44.07895,34.36,4.26839658215466
CFG.N,2022-07-19 06:20:00,0.67,0.83437,-19.7,26.0711674676702,17689757743.71,1999000000.0,31392757743.71,19,2.04762,2.09524,3.092855,364000000.0,46.55556,35.69,3.23159194383457
CFG.N,2022-04-19 06:20:00,0.93,0.91842,1.261,4.94653862067464,19135731537.45,1645000000.0,17132731537.45,19,2.09524,1.95238,2.325202,420000000.0,54.38889,45.33,3.91233385641106
CFG.N,2022-01-19 06:20:00,1.17,1.13137,3.414,3.20142835677099,20137929966.0,1720000000.0,19999929966.0,19,1.95238,2.0,1.515266,530000000.0,58.86842,47.25,3.45894854348714
CFG.N,2021-10-20 06:26:00,1.18,1.16029,1.699,4.53162571426109,20022856080.48,1659000000.0,15275856080.48,17,2.0,2.0,1.527139,530000000.0,53.52941,46.98,3.62527362398709
NI.N,2022-11-07 06:30:00,0.1,0.1133,-11.739,19.3380406001765,10225956044.81,1089500000.0,22872456044.81,11,2.0,1.93333,3.747421,63500000.0,29.66667,25.19,4.07834013177436
NI.N,2022-08-03 06:30:00,0.12,0.1224,-1.961,28.1535947712418,11966986293.39,1183200000.0,23863986293.39,10,1.93333,1.92857,3.092855,55800000.0,32.16667,29.49,4.49298611011229
NI.N,2022-05-04 06:30:00,0.75,0.77542,-3.278,4.32023935415646,12902354174.4,1873300000.0,24421554174.4,12,1.92857,1.92308,2.325202,431300000.0,32.45455,31.8,4.99872523765205
NI.N,2022-02-23 06:30:00,0.39,0.35782,8.993,4.35134984070203,10842576187.19,1408600000.0,22431976187.19,11,1.92308,1.92308,1.515266,173200000.0,30.5,27.61,4.729259079
NI.N,2021-11-03 06:30:00,0.11,0.09464,16.23,22.2633136094675,9508103531.63,959400000.0,20902503531.63,12,1.92308,1.91667,1.527139,62200000.0,28.27273,24.23,4.410390203
MO.N,2022-10-27 07:00:00,1.28,1.30377,-1.823,1.98577970040728,72717248205.54,5412000000.0,96525248205.54,13,2.66667,2.63158,3.747421,224000000.0,48.83333,40.38,3.84009452840085
MO.N,2022-07-28 07:00:00,1.26,1.25069,0.744,2.26994698926193,75626977209.67,5374000000.0,100739977209.67,13,2.63158,2.47368,3.092855,891000000.0,50.3875,41.77,3.79589381923035
MO.N,2022-04-28 07:00:00,1.12,1.09292,2.478,2.03857555905281,94714061499.75,4819000000.0,117283061499.75,14,2.47368,2.47368,2.325202,1959000000.0,56.1625,52.25,4.54442246183639
MO.N,2022-01-27 07:00:00,1.09,1.08471,0.488,1.58291156161555,87054900274.58,5086000000.0,110554900274.58,14,2.47368,2.3,1.515266,1624000000.0,54.07647,47.39,4.30764716
MO.N,2021-10-28 07:00:00,1.22,1.25779,-3.004,1.45890808481543,83942425871.44,5531000000.0,109153425871.44,14,2.3,2.25,1.527139,-2720000000.0,54.19412,45.52,4.180060831
DD.N,2022-11-08 06:00:00,0.82,0.79313,3.388,3.32732338960826,25035598576.8,3317000000.0,35695598576.8,16,2.05,2.05,3.747421,359000000.0,74.45625,50.4,2.72153965008819
DD.N,2022-08-02 06:00:00,0.88,0.75141,17.113,2.0548036358313,27839823801.72,3322000000.0,38295823801.72,17,2.05,1.94737,3.092855,365000000.0,77.375,55.58,2.94953004770491
DD.N,2022-05-03 06:10:00,0.82,0.667,22.939,3.07946026986507,37417547043.76,3274000000.0,47399547043.76,17,1.94737,2.0,2.325202,232000000.0,89.6875,73.58,3.72788055417476
DD.N,2022-02-08 06:00:00,1.08,0.98212,9.966,4.72752820429275,41852428356.76,4271000000.0,51279428356.76,18,2.0,2.09524,1.515266,167000000.0,94.8125,80.78,5.21474932624341
DD.N,2021-11-02 06:00:00,1.15,1.11517,3.124,3.34478151313253,35562624489.08,4271000000.0,45128624489.08,18,2.09524,2.27273,1.527139,259000000.0,91.35294,67.99,4.1607992700758
AEP.OQ,2022-10-27 06:57:00,1.62,1.5622,3.7,1.35962104724107,44412302916.8,5526100000.0,81674402916.8,15,2.25,2.21053,3.747421,673100000.0,98.25,86.45,4.55080471944053
AEP.OQ,2022-07-27 06:57:00,1.2,1.189,0.925,2.13204373423045,49269428245.44,4639700000.0,86332528245.44,15,2.21053,2.21053,3.092855,685800000.0,105.5,95.94,5.02449956122666
AEP.OQ,2022-04-28 06:57:00,1.22,1.1956,2.041,2.05001672800268,50338638226.8,4592600000.0,86945738226.8,15,2.21053,2.22222,2.325202,702400000.0,107.10467,99.77,5.15668402970462
AEP.OQ,2022-02-24 07:59:00,0.98,0.934,4.925,2.28907922912206,44859742974.55,4061400000.0,80747542974.55,15,2.22222,2.26316,1.515266,522800000.0,98.338,88.97,4.93599264280163
AEP.OQ,2021-10-28 06:57:00,1.43,1.456,-1.786,2.31387362637363,40610403700.02,4623000000.0,76350703700.02,16,2.26316,2.31579,1.527139,779900000.0,96.09813,81.18,4.85492212029573
HOLX.OQ,2022-10-31 16:01:00,0.82,0.62487,31.227,5.76599932786019,15723154316.34,953300000.0,16228254316.34,15,2.33333,2.35294,3.747421,118700000.0,77.83333,64.52,3.17192938159622
HOLX.OQ,2022-07-27 16:02:00,0.95,0.71043,33.722,5.98510761088355,17688590499.78,1002700000.0,18157790499.78,14,2.35294,2.0,3.092855,228400000.0,77.7,69.3,3.35411828510488
HOLX.OQ,2022-04-27 16:01:00,2.07,1.59633,29.672,7.74902432454442,19011292021.8,1435700000.0,19813592021.8,12,2.0,1.9375,2.325202,455700000.0,83.36364,76.82,3.80003636797728
HOLX.OQ,2022-02-02 16:18:00,2.17,1.28318,69.111,17.7184806496361,19138130667.48,1471100000.0,20810230667.48,13,1.9375,1.75,1.515266,499200000.0,84.54546,76.56,3.751603377
HOLX.OQ,2021-11-01 16:01:00,1.61,1.00723,59.844,10.6629071810808,19386715510.72,1316600000.0,21268115510.72,14,1.75,1.66667,1.527139,328800000.0,85.91667,73.81,3.712712214
BBY.N,2022-08-30 07:00:00,1.54,1.26862,21.392,2.03843546530876,17335715654.93,10329000000.0,17734715654.93,21,2.82143,2.58621,3.747421,309000000.0,79.3,63.34,0.296822101386368
BBY.N,2022-05-24 07:00:00,1.57,1.60805,-2.366,6.78150555020055,20231347419.32,10647000000.0,20817347419.32,22,2.58621,2.67742,3.092855,341000000.0,101.2381,65.19,0.299850868651987
BBY.N,2022-03-03 07:01:00,2.73,2.72591,0.15,4.16448085226585,23488366080.72,16365000000.0,21821366080.72,24,2.67742,2.54839,2.325202,628000000.0,119.1,90.9,0.362554877618285
BBY.N,2021-11-23 07:01:00,2.08,1.90874,8.972,13.2637237130253,30066666252.8,11910000000.0,27880666252.8,25,2.54839,2.51724,1.515266,498000000.0,132.16,101.6,0.424473797
BBY.N,2021-08-24 07:00:00,2.98,1.85371,60.759,10.4342103133716,28140640763.55,11849000000.0,25207640763.55,21,2.51724,2.55172,1.527139,730000000.0,127.8913,105.71,0.440505733
LHX.N,2022-10-27 16:59:00,3.26,3.3902,-3.841,2.47802489528641,39768926619.31,4246000000.0,46373926619.31,20,2.16667,2.13636,3.747421,-301000000.0,273.65,207.83,2.76499533919902
LHX.N,2022-07-28 16:01:00,3.23,3.17529,1.723,1.7620437818278,,4135000000.0,,17,2.13636,2.13044,3.092855,,279.11765,241.7,3.07676059821902
LHX.N,2022-04-28 16:34:00,3.12,3.0479,2.366,3.13002395091702,,4103000000.0,,19,2.13044,2.04348,2.325202,,277.66667,248.47,3.04230201016392
LHX.N,2022-01-31 06:35:00,3.3,3.26421,1.096,2.32092910688957,41843119009.56,4350000000.0,48069119009.56,19,2.04348,2.27273,1.515266,484000000.0,249.84211,213.24,2.642524774
LHX.N,2021-10-29 06:30:00,3.21,3.18333,0.838,1.55309063150851,44103117789.0,4229000000.0,50153117789.0,19,2.27273,2.09524,1.527139,479000000.0,254.11111,220.24,2.691733031
APA.OQ,2022-11-02 16:28:00,1.97,1.78048,10.644,15.7345210280374,11077560000.0,2287000000.0,17289560000.0,22,2.21429,2.28571,3.747421,530000000.0,53.80769,34.19,1.68766726225928
APA.OQ,2022-08-03 16:37:00,2.37,2.33279,1.595,9.43291080637348,11804311178.8,2530000000.0,17728311178.8,20,2.28571,2.35714,3.092855,1067000000.0,53.25,34.9,2.08690779674371
APA.OQ,2022-05-04 17:01:00,1.92,2.13342,-10.004,14.2850446700603,14338500886.69,3479000000.0,20863500886.69,21,2.35714,2.44828,2.325202,1946000000.0,52.54,41.33,2.89749541473888
APA.OQ,2022-02-21 17:19:00,1.29,1.46614,-12.014,11.5759750092079,9768444824.51,2403000000.0,18566444824.51,23,2.44828,2.5,1.515266,485000000.0,38.77778,26.89,2.83945616575091
APA.OQ,2021-11-03 16:35:00,0.98,0.92157,6.34,10.821749839947,8101001580.77,1277000000.0,16712001580.77,21,2.5,2.37931,1.527139,-30000000.0,31.17857,21.43,3.07928286637111
IFF.N,2022-11-07 16:15:00,1.36,1.31644,3.309,5.84303120537206,23156843730.55,3063000000.0,33498843730.55,16,2.2381,2.21053,3.747421,-2195000000.0,127.36842,90.83,2.75622031899882
IFF.N,2022-08-08 16:15:00,1.54,1.44307,6.717,9.31555641791458,30356304585.04,3307000000.0,42024304585.04,15,2.21053,2.10526,3.092855,109000000.0,144.35294,119.12,3.34334417210599
IFF.N,2022-05-09 16:15:00,1.69,1.35357,24.855,7.37531121404878,33455624208.93,3226000000.0,44613624208.93,14,2.10526,2.05,2.325202,246000000.0,156.0,131.33,3.79972754023078
IFF.N,2022-02-09 16:15:00,1.1,1.03539,6.24,5.22991336597804,38347504646.1,3031000000.0,49188504646.1,14,2.05,2.22222,1.515266,92000000.0,166.70588,150.65,4.988088986
IFF.N,2021-11-08 16:15:00,1.47,1.37642,6.799,3.57739643422792,34035048500.24,3071000000.0,45045048500.24,13,2.22222,2.1,1.527139,197000000.0,162.5,133.72,5.58677905
CEG.OQ,2022-11-08 06:50:00,-0.57,0.708,-180.509,16.1638418079096,18715159473.08,6051000000.0,23189159473.08,8,1.93333,2.0,3.747421,-110000000.0,97.07143,83.19,1.5090086545539
CEG.OQ,2022-08-04 06:50:00,-0.34,0.53829,-163.163,36.5174905719965,18376815206.25,5465000000.0,22990815206.25,9,2.0,2.125,3.092855,114000000.0,70.93333,57.26,1.18536453803567
CEG.OQ,2022-05-12 06:50:00,0.32,0.698,-54.155,32.0787965616046,,5591000000.0,,8,2.125,2.0,,43000000.0,66.4,56.25,1.34682758441905
CEG.OQ,2022-02-25 14:53:00,0.13,1.19,-89.076,0,,5532000000.0,,1,2.0,,,637000000.0,57.4,,
CEG.OQ,2021-11-30 00:00:00,,,,NaN,,,,0,,,,14000000.0,,,
STT.N,2022-10-18 07:38:00,1.82,1.78047,2.22,1.70404443770465,22376103979.05,2959000000.0,-59236896020.95,15,2.375,2.41177,3.747421,690000000.0,76.64286,60.81,15.7293795462444
STT.N,2022-07-15 08:48:00,1.94,1.72644,12.37,2.43391024304349,22663733112.45,2953000000.0,-55681266887.55,16,2.41177,2.41177,3.092855,747000000.0,80.42857,61.65,19.801754276291
STT.N,2022-04-14 07:33:00,1.59,1.49088,6.649,5.50279029834728,32011748984.16,3081000000.0,-54781251015.84,17,2.41177,2.17647,2.325202,604000000.0,105.5,87.12,23.1729002463919
STT.N,2022-01-19 07:32:00,2.0,1.883,6.214,3.30908125331917,34036402260.0,3053000000.0,-58798597740.0,17,2.17647,2.1875,1.515266,697000000.0,116.71429,93.0,23.502012512
